1990-02-01,-0.1255712670198994
1990-03-01,0.06743064865723092
1990-04-01,0.11524354786146951
1990-05-01,-0.11231970201060548
1990-06-01,0.051903878269670134
1990-07-01,-0.009582762695644398
1990-08-01,-0.008999198546383091
1990-09-01,-0.002185067395862994
1990-10-01,0.025489143178316187
1990-11-01,0.04298308244402094
1990-12-01,0.03747174691020572
1991-01-01,-0.02617175547672801
1991-02-01,0.09303663474217316
1991-03-01,-0.17784452126360595
1991-04-01,0.12012520565989426
1991-05-01,0.022103429365758487
1991-06-01,-0.0985425644477429
1991-07-01,0.03500798304585473
1991-08-01,-0.04910652818926087
1991-09-01,0.02117039336920934
1991-10-01,0.0878968174747996
1991-11-01,-0.022285946327604833
1991-12-01,0.02577684698100935
1992-01-01,0.02306833396615371
1992-02-01,-0.04188834209579806
1992-03-01,-0.01117614415420043
1992-04-01,0.04594202710882378
1992-05-01,-0.0901612392492499
1992-06-01,0.029913292416655857
1992-07-01,-0.009875323194257213
1992-08-01,-0.010828176046459248
1992-09-01,0.034308197390662265
1992-10-01,0.0958088340936536
1992-11-01,-0.10627422066025005
1992-12-01,-0.0036632836641041777
1993-01-01,-0.034957093042607745
1993-02-01,0.08231205564864119
1993-03-01,0.019641370576958472
1993-04-01,-0.04300077526118962
1993-05-01,-0.03944306591753666
1993-06-01,0.03404156653548984
1993-07-01,-0.03185861279699953
1993-08-01,0.015093378799160728
1993-09-01,0.05097442575406541
1993-10-01,0.04544625572695793
1993-11-01,0.039010314723544326
1993-12-01,-0.11339392168967777
1994-01-01,-0.00628875544733809
1994-02-01,0.006877857020713307
1994-03-01,-0.04926621670031217
1994-04-01,0.1545091369662428
1994-05-01,-0.10025181878169498
1994-06-01,0.03184054072665177
1994-07-01,-0.021281599889130476
1994-08-01,-0.0002886785153624061
1994-09-01,0.05048369893188909
1994-10-01,-0.029722804126951274
1994-11-01,-0.09560220897364236
1994-12-01,0.0300803787519337
1995-01-01,0.07111227915395002
1995-02-01,-0.11466497996874203
1995-03-01,0.14915062883363728
1995-04-01,-0.006663495678969511
1995-05-01,-0.006187497263266728
1995-06-01,0.002882431902521354
1995-07-01,-0.021930225303209205
1995-08-01,0.009672487838413346
1995-09-01,0.013009276363121991
1995-10-01,-0.07776219636189108
1995-11-01,0.057351965021601004
1995-12-01,0.005471540945461761
1996-01-01,-0.02485853237660418
1996-02-01,0.11057308663436949
1996-03-01,-0.03597671821851112
1996-04-01,-0.02864799526572881
1996-05-01,0.039561923869400495
1996-06-01,-0.04218406660378449
1996-07-01,0.0144929890841059
1996-08-01,-0.03842307021142055
1996-09-01,0.04713335758712134
1996-10-01,-0.011691786749039146
1996-11-01,0.005834065282656731
1996-12-01,0.0018004511436853221
1997-01-01,0.05724418375707074
1997-02-01,-0.12553570217254695
1997-03-01,-0.054978226790142415
1997-04-01,0.11307937399163936
1997-05-01,0.008550865621681503
1997-06-01,0.003142960914256143
1997-07-01,-0.0004969697669041651
1997-08-01,-0.0020530405758298897
1997-09-01,-0.009213950266611093
1997-10-01,0.020573445448965444
1997-11-01,-0.0364875274375569
1997-12-01,-0.01081774156959181
1998-01-01,0.0004612244695429979
1998-02-01,-0.011625505630393107
1998-03-01,0.03725171247688852
1998-04-01,0.0943263615971679
1998-05-01,-0.07630851455428811
1998-06-01,0.02964828790823404
1998-07-01,0.0013292728225708927
1998-08-01,-0.009433563307926995
1998-09-01,0.016557122065215424
1998-10-01,0.014908785867686625
1998-11-01,0.02372341534053035
1998-12-01,-0.042031054640021104
1999-01-01,-0.05875637313330717
1999-02-01,0.05552858060731136
1999-03-01,-0.014864715122172356
1999-04-01,0.04446012614796757
1999-05-01,-0.041390169807785426
1999-06-01,0.045225944977999255
1999-07-01,-0.006953808750912671
1999-08-01,-0.015902659926767093
1999-09-01,0.020163916490835376
1999-10-01,-0.006642381322004454
1999-11-01,0.022877860765611047
1999-12-01,-0.04642908578195648
2000-01-01,0.029656791051983156
2000-02-01,-0.0333580549042356
2000-03-01,0.021651800732557014
2000-04-01,0.04956373289293925
2000-05-01,-0.02247081381693672
2000-06-01,-0.004389107784602331
2000-07-01,-0.011638974594470497
2000-08-01,0.02512985020247438
2000-09-01,-0.009554424437978604
2000-10-01,0.01709851483553404
2000-11-01,-0.012265573750897651
2000-12-01,-0.10120696226899728
2001-01-01,0.06861407639356276
2001-02-01,-0.01685081001225619
2001-03-01,0.04257066335171267
2001-04-01,0.062237935091075336
2001-05-01,-0.013688509751385247
2001-06-01,-0.023722714917620458
2001-07-01,-0.004494696712985302
2001-08-01,0.016075404669408044
2001-09-01,0.011668589371716998
2001-10-01,-0.07374731419244807
2001-11-01,0.08608308141188914
2001-12-01,0.007384142342615085
2002-01-01,-0.03648960435902815
2002-02-01,-0.07692624001034787
2002-03-01,0.044033883901475335
2002-04-01,0.03542450372501271
2002-05-01,0.0365047279361832
2002-06-01,-0.017092083559345994
2002-07-01,0.010207175697182436
2002-08-01,-0.0216527384953471
2002-09-01,0.014593443318816846
2002-10-01,0.008100780737092528
2002-11-01,-0.05955083901841185
2002-12-01,-0.012987441263918598
2003-01-01,0.09033973723217148
2003-02-01,0.012993930934070086
2003-03-01,-0.0954008120730716
2003-04-01,0.0531247593197417
2003-05-01,0.004813942648452141
2003-06-01,0.02647559666639676
2003-07-01,0.007252653637411122
2003-08-01,0.0032483555263116415
2003-09-01,-0.02974545642380466
2003-10-01,0.07834655167444993
2003-11-01,-0.09583533216656637
2003-12-01,0.007684136540785147
2004-01-01,0.012556464107478682
2004-02-01,0.014127807367550815
